"","Accession","total.ParS.hits","pos.ParS.hit"
"6664","UHGV-1444277",0,0
"6665","UHGV-1444453",0,0
"6666","UHGV-1444791",0,0
"6667","UHGV-1445177",1,1
"6668","UHGV-1445572",0,0
"6669","UHGV-1445716",0,0
"6670","UHGV-1445823",0,0
"6671","UHGV-1446132",0,0
"6672","UHGV-1446290",0,0
"6673","UHGV-1446483",0,0
"6674","UHGV-1446488",0,0
"6675","UHGV-1446567",0,0
"6676","UHGV-1446649",0,0
"6677","UHGV-1446853",0,0
"6678","UHGV-1447246",0,0
"6679","UHGV-1448027",0,0
"6680","UHGV-1448164",0,0
"6681","UHGV-1448262",0,0
"6682","UHGV-1448480",0,0
"6683","UHGV-1448486",0,0
"6684","UHGV-1448651",0,0
"6685","UHGV-1449090",0,0
"6686","UHGV-1449239",0,0
"6687","UHGV-1449257",0,0
"6688","UHGV-1449279",0,0
"6689","UHGV-1450436",0,0
"6690","UHGV-1451160",0,0
"6691","UHGV-1451231",0,0
"6692","UHGV-1451382",0,0
"6693","UHGV-1451476",0,0
"6694","UHGV-1451765",0,0
"6695","UHGV-1451769",0,0
"6696","UHGV-1451879",0,0
"6697","UHGV-1452007",0,0
"6698","UHGV-1452800",0,0
"6699","UHGV-1452890",0,0
"6700","UHGV-1453081",0,0
"6701","UHGV-1453134",0,0
"6702","UHGV-1453201",0,0
"6703","UHGV-1453327",0,0
"6704","UHGV-1453674",0,0
"6705","UHGV-1453690",0,0
"6706","UHGV-1454101",0,0
"6707","UHGV-1454503",0,0
"6708","UHGV-1454914",0,0
"6709","UHGV-1455001",0,0
"6710","UHGV-1455698",0,0
"6711","UHGV-1455876",0,0
"6712","UHGV-1456051",0,0
"6713","UHGV-1456419",0,0
"6714","UHGV-1457089",0,0
"6715","UHGV-1457251",0,0
"6716","UHGV-1457494",0,0
"6717","UHGV-1457691",0,0
"6718","UHGV-1457759",0,0
"6719","UHGV-1458387",0,0
"6720","UHGV-1458388",0,0
"6721","UHGV-1458528",0,0
"6722","UHGV-1458599",1,1
"6723","UHGV-1458644",0,0
"6724","UHGV-1460407",0,0
"6725","UHGV-1460577",0,0
"6726","UHGV-1460953",0,0
"6727","UHGV-1461282",0,0
"6728","UHGV-1461419",2,1
"6729","UHGV-1461697",0,0
"6730","UHGV-1461894",0,0
"6731","UHGV-1462164",0,0
"6732","UHGV-1462514",0,0
"6733","UHGV-1462854",0,0
"6734","UHGV-1464063",2,1
"6735","UHGV-1464714",0,0
"6736","UHGV-1464739",0,0
"6737","UHGV-1465521",0,0
"6738","UHGV-1466651",0,0
"6739","UHGV-1467480",0,0
"6740","UHGV-1467481",0,0
"6741","UHGV-1467570",0,0
"6742","UHGV-1467696",0,0
"6743","UHGV-1467998",0,0
"6744","UHGV-1468102",0,0
"6745","UHGV-1468281",0,0
"6746","UHGV-1468583",0,0
"6747","UHGV-1468603",0,0
"6748","UHGV-1469211",0,0
"6749","UHGV-1469261",0,0
"6750","UHGV-1469298",0,0
"6751","UHGV-1469457",0,0
"6752","UHGV-1469505",0,0
"6753","UHGV-1469628",0,0
"6754","UHGV-1469732",0,0
"6755","UHGV-1469759",0,0
"6756","UHGV-1470092",0,0
"6757","UHGV-1470236",0,0
"6758","UHGV-1470446",0,0
"6759","UHGV-1470470",0,0
"6760","UHGV-1470476",0,0
"6761","UHGV-1470482",0,0
"6762","UHGV-1470791",0,0
"6763","UHGV-1471201",0,0
"6764","UHGV-1471388",0,0
"6765","UHGV-1471848",0,0
"6766","UHGV-1471862",0,0
"6767","UHGV-1471984",0,0
"6768","UHGV-1472095",0,0
"6769","UHGV-1472161",0,0
"6770","UHGV-1472850",0,0
"6771","UHGV-1473482",0,0
"6772","UHGV-1473708",0,0
"6773","UHGV-1473823",0,0
"6774","UHGV-1473829",0,0
"6775","UHGV-1473857",0,0
"6776","UHGV-1473930",0,0
"6777","UHGV-1474135",0,0
"6778","UHGV-1474337",0,0
"6779","UHGV-1474477",0,0
"6780","UHGV-1474549",0,0
"6781","UHGV-1474718",0,0
"6782","UHGV-1474800",0,0
"6783","UHGV-1474842",0,0
"6784","UHGV-1474860",0,0
"6785","UHGV-1474969",0,0
"6786","UHGV-1475333",0,0
"6787","UHGV-1475395",0,0
"6788","UHGV-1476316",0,0
"6789","UHGV-1476462",0,0
"6790","UHGV-1476780",0,0
"6791","UHGV-1476937",0,0
"6792","UHGV-1476999",0,0
"6793","UHGV-1477103",0,0
"6794","UHGV-1477483",0,0
"6795","UHGV-1477686",0,0
"6796","UHGV-1478199",0,0
"6797","UHGV-1478346",0,0
"6798","UHGV-1478626",0,0
"6799","UHGV-1479039",0,0
"6800","UHGV-1479136",0,0
"6801","UHGV-1479715",0,0
"6802","UHGV-1480384",1,1
"6803","UHGV-1481088",0,0
"6804","UHGV-1481458",0,0
"6805","UHGV-1481615",0,0
"6806","UHGV-1482279",0,0
"6807","UHGV-1482495",0,0
"6808","UHGV-1482853",0,0
"6809","UHGV-1483117",0,0
"6810","UHGV-1483295",0,0
"6811","UHGV-1483908",0,0
"6812","UHGV-1484179",0,0
"6813","UHGV-1484605",0,0
"6814","UHGV-1484626",0,0
"6815","UHGV-1484681",0,0
"6816","UHGV-1484882",0,0
"6817","UHGV-1485260",0,0
"6818","UHGV-1485372",0,0
"6819","UHGV-1485401",0,0
"6820","UHGV-1485720",0,0
"6821","UHGV-1485985",0,0
"6822","UHGV-1486346",0,0
"6823","UHGV-1486526",0,0
"6824","UHGV-1486560",0,0
"6825","UHGV-1486770",0,0
"6826","UHGV-1486883",0,0
"6827","UHGV-1487565",0,0
"6828","UHGV-1488058",0,0
"6829","UHGV-1489096",0,0
"6830","UHGV-1489399",0,0
"6831","UHGV-1489652",0,0
"6832","UHGV-1489779",0,0
"6833","UHGV-1489881",0,0
"6834","UHGV-1490200",0,0
"6835","UHGV-1490250",0,0
"6836","UHGV-1490500",0,0
"6837","UHGV-1490776",0,0
"6838","UHGV-1490777",0,0
"6839","UHGV-1490995",0,0
"6840","UHGV-1491146",0,0
"6841","UHGV-1491227",0,0
"6842","UHGV-1491423",0,0
"6843","UHGV-1491746",0,0
"6844","UHGV-1492019",0,0
"6845","UHGV-1492347",0,0
"6846","UHGV-1493318",0,0
"6847","UHGV-1493426",0,0
"6848","UHGV-1493483",0,0
"6849","UHGV-1493607",0,0
"6850","UHGV-1493621",0,0
"6851","UHGV-1493882",0,0
"6852","UHGV-1493932",0,0
"6853","UHGV-1494158",0,0
"6854","UHGV-1494182",0,0
"6855","UHGV-1494371",0,0
"6856","UHGV-1494714",0,0
"6857","UHGV-1494891",0,0
"6858","UHGV-1494941",0,0
"6859","UHGV-1495230",0,0
"6860","UHGV-1495276",1,1
"6861","UHGV-1495732",0,0
"6862","UHGV-1495935",0,0
"6863","UHGV-1495990",0,0
"6864","UHGV-1496373",0,0
"6865","UHGV-1497260",0,0
"6866","UHGV-1497543",0,0
"6867","UHGV-1497648",0,0
"6868","UHGV-1497808",0,0
"6869","UHGV-1497897",0,0
"6870","UHGV-1498291",0,0
"6871","UHGV-1498386",0,0
"6872","UHGV-1498393",0,0
"6873","UHGV-1498547",0,0
"6874","UHGV-1498732",0,0
"6875","UHGV-1498928",0,0
"6876","UHGV-1499051",0,0
"6877","UHGV-1499716",0,0
"6878","UHGV-1499803",0,0
"6879","UHGV-1499878",0,0
"6880","UHGV-1500082",0,0
"6881","UHGV-1500115",0,0
"6882","UHGV-1500217",0,0
"6883","UHGV-1500235",0,0
"6884","UHGV-1500268",0,0
"6885","UHGV-1500527",0,0
"6886","UHGV-1500604",0,0
"6887","UHGV-1501046",0,0
"6888","UHGV-1501080",0,0
"6889","UHGV-1501350",0,0
"6890","UHGV-1501538",0,0
"6891","UHGV-1501755",0,0
"6892","UHGV-1501872",0,0
"6893","UHGV-1502013",0,0
"6894","UHGV-1502102",0,0
"6895","UHGV-1502107",0,0
"6896","UHGV-1502162",0,0
"6897","UHGV-1503060",0,0
"6898","UHGV-1503142",0,0
"6899","UHGV-1503418",0,0
"6900","UHGV-1503528",0,0
"6901","UHGV-1503789",0,0
"6902","UHGV-1504178",0,0
"6903","UHGV-1504229",0,0
"6904","UHGV-1504455",0,0
"6905","UHGV-1504481",0,0
"6906","UHGV-1504491",0,0
"6907","UHGV-1504701",0,0
"6908","UHGV-1504872",4,1
"6909","UHGV-1504953",0,0
"6910","UHGV-1505061",0,0
"6911","UHGV-1505165",0,0
"6912","UHGV-1505185",0,0
"6913","UHGV-1505273",0,0
"6914","UHGV-1505279",0,0
"6915","UHGV-1505369",0,0
"6916","UHGV-1505436",0,0
"6917","UHGV-1505555",0,0
"6918","UHGV-1505779",0,0
"6919","UHGV-1505886",0,0
"6920","UHGV-1505905",0,0
"6921","UHGV-1506061",0,0
"6922","UHGV-1506087",0,0
"6923","UHGV-1506557",0,0
"6924","UHGV-1506831",0,0
"6925","UHGV-1506958",0,0
"6926","UHGV-1507181",0,0
"6927","UHGV-1507263",0,0
"6928","UHGV-1507722",0,0
"6929","UHGV-1507975",0,0
"6930","UHGV-1508061",0,0
"6931","UHGV-1508420",0,0
"6932","UHGV-1508849",0,0
"6933","UHGV-1509635",0,0
"6934","UHGV-1510082",0,0
"6935","UHGV-1510508",0,0
"6936","UHGV-1510951",0,0
"6937","UHGV-1511096",0,0
"6938","UHGV-1511145",0,0
"6939","UHGV-1511381",0,0
"6940","UHGV-1511383",0,0
"6941","UHGV-1511555",0,0
"6942","UHGV-1511679",0,0
"6943","UHGV-1512440",0,0
"6944","UHGV-1512522",0,0
"6945","UHGV-1512681",0,0
"6946","UHGV-1512922",0,0
"6947","UHGV-1512977",0,0
"6948","UHGV-1513223",0,0
"6949","UHGV-1513228",0,0
"6950","UHGV-1513386",0,0
"6951","UHGV-1513673",0,0
"6952","UHGV-1514105",0,0
"6953","UHGV-1514446",0,0
"6954","UHGV-1515027",0,0
"6955","UHGV-1515346",0,0
"6956","UHGV-1515366",0,0
"6957","UHGV-1515689",0,0
"6958","UHGV-1515719",0,0
"6959","UHGV-1515958",0,0
"6960","UHGV-1516026",0,0
"6961","UHGV-1516265",0,0
"6962","UHGV-1516368",0,0
"6963","UHGV-1516649",0,0
"6964","UHGV-1516713",0,0
"6965","UHGV-1516871",0,0
"6966","UHGV-1517093",0,0
"6967","UHGV-1517250",0,0
"6968","UHGV-1517341",0,0
"6969","UHGV-1517559",0,0
"6970","UHGV-1517839",0,0
"6971","UHGV-1517955",0,0
"6972","UHGV-1518624",0,0
"6973","UHGV-1518655",0,0
"6974","UHGV-1518952",0,0
"6975","UHGV-1519370",0,0
"6976","UHGV-1519430",0,0
"6977","UHGV-1519455",0,0
"6978","UHGV-1519465",0,0
"6979","UHGV-1519489",0,0
"6980","UHGV-1519497",0,0
"6981","UHGV-1519625",0,0
"6982","UHGV-1519646",0,0
"6983","UHGV-1519754",0,0
"6984","UHGV-1519927",0,0
"6985","UHGV-1520100",0,0
"6986","UHGV-1520194",0,0
"6987","UHGV-1520288",0,0
"6988","UHGV-1520317",0,0
"6989","UHGV-1520400",0,0
"6990","UHGV-1520405",0,0
"6991","UHGV-1520526",0,0
"6992","UHGV-1520539",0,0
"6993","UHGV-1520586",0,0
"6994","UHGV-1520885",0,0
"6995","UHGV-1520921",0,0
"6996","UHGV-1520986",0,0
"6997","UHGV-1521295",0,0
"6998","UHGV-1521539",0,0
"6999","UHGV-1521695",0,0
"7000","UHGV-1521740",0,0
"7001","UHGV-1522020",0,0
"7002","UHGV-1522049",0,0
"7003","UHGV-1522253",0,0
"7004","UHGV-1522367",0,0
"7005","UHGV-1522392",0,0
"7006","UHGV-1522780",0,0
"7007","UHGV-1523114",0,0
"7008","UHGV-1523299",0,0
"7009","UHGV-1523421",0,0
"7010","UHGV-1523438",0,0
"7011","UHGV-1523907",0,0
"7012","UHGV-1524054",0,0
"7013","UHGV-1524186",0,0
"7014","UHGV-1524422",0,0
"7015","UHGV-1524681",0,0
"7016","UHGV-1524703",0,0
"7017","UHGV-1524746",0,0
"7018","UHGV-1524873",0,0
"7019","UHGV-1525667",0,0
"7020","UHGV-1525693",0,0
"7021","UHGV-1525767",0,0
"7022","UHGV-1525906",0,0
"7023","UHGV-1525908",0,0
"7024","UHGV-1526657",0,0
"7025","UHGV-1526686",0,0
"7026","UHGV-1526688",0,0
"7027","UHGV-1526805",0,0
"7028","UHGV-1526873",0,0
"7029","UHGV-1526910",0,0
"7030","UHGV-1527113",0,0
"7031","UHGV-1527150",0,0
"7032","UHGV-1527355",0,0
"7033","UHGV-1527456",0,0
"7034","UHGV-1527596",0,0
"7035","UHGV-1527757",0,0
"7036","UHGV-1527792",0,0
"7037","UHGV-1528352",0,0
"7038","UHGV-1528371",0,0
"7039","UHGV-1528403",0,0
"7040","UHGV-1528448",0,0
"7041","UHGV-1528630",0,0
"7042","UHGV-1528938",0,0
"7043","UHGV-1529117",0,0
"7044","UHGV-1529443",0,0
"7045","UHGV-1529540",0,0
"7046","UHGV-1529602",0,0
"7047","UHGV-1529616",0,0
"7048","UHGV-1529840",0,0
"7049","UHGV-1530004",0,0
"7050","UHGV-1530079",0,0
"7051","UHGV-1530081",0,0
"7052","UHGV-1530107",0,0
"7053","UHGV-1530143",0,0
"7054","UHGV-1530616",0,0
"7055","UHGV-1530695",0,0
"7056","UHGV-1530802",0,0
"7057","UHGV-1530832",0,0
"7058","UHGV-1530853",0,0
"7059","UHGV-1530945",0,0
"7060","UHGV-1530982",0,0
"7061","UHGV-1531124",0,0
"7062","UHGV-1531161",0,0
"7063","UHGV-1531206",0,0
"7064","UHGV-1531255",0,0
"7065","UHGV-1531363",0,0
"7066","UHGV-1531745",0,0
"7067","UHGV-1531778",0,0
"7068","UHGV-1531790",0,0
"7069","UHGV-1531873",0,0
"7070","UHGV-1532040",0,0
"7071","UHGV-1532082",0,0
"7072","UHGV-1532152",0,0
"7073","UHGV-1532256",0,0
"7074","UHGV-1532357",0,0
"7075","UHGV-1532795",0,0
"7076","UHGV-1532910",0,0
"7077","UHGV-1533039",0,0
"7078","UHGV-1533131",0,0
"7079","UHGV-1533473",0,0
"7080","UHGV-1533521",0,0
"7081","UHGV-1533539",0,0
"7082","UHGV-1533540",0,0
"7083","UHGV-1533625",0,0
"7084","UHGV-1533784",0,0
"7085","UHGV-1533866",0,0
"7086","UHGV-1533989",0,0
"7087","UHGV-1534160",0,0
"7088","UHGV-1534223",0,0
"7089","UHGV-1534339",0,0
"7090","UHGV-1534386",0,0
"7091","UHGV-1534620",0,0
"7092","UHGV-1534626",0,0
"7093","UHGV-1534684",0,0
"7094","UHGV-1534715",0,0
"7095","UHGV-1534716",0,0
"7096","UHGV-1534801",0,0
"7097","UHGV-1534943",0,0
"7098","UHGV-1535056",0,0
"7099","UHGV-1535098",0,0
"7100","UHGV-1535560",0,0
"7101","UHGV-1535585",0,0
"7102","UHGV-1535732",0,0
"7103","UHGV-1535866",0,0
"7104","UHGV-1535987",0,0
"7105","UHGV-1536050",0,0
"7106","UHGV-1536159",0,0
"7107","UHGV-1536423",0,0
"7108","UHGV-1536538",0,0
"7109","UHGV-1536593",0,0
"7110","UHGV-1536635",0,0
"7111","UHGV-1536640",0,0
"7112","UHGV-1536694",0,0
"7113","UHGV-1536748",0,0
"7114","UHGV-1537102",0,0
"7115","UHGV-1537252",0,0
"7116","UHGV-1537390",0,0
"7117","UHGV-1537438",0,0
"7118","UHGV-1537745",0,0
"7119","UHGV-1537885",0,0
"7120","UHGV-1537988",0,0
"7121","UHGV-1538021",0,0
"7122","UHGV-1538284",0,0
"7123","UHGV-1538629",0,0
"7124","UHGV-1538767",0,0
"7125","UHGV-1538780",0,0
"7126","UHGV-1538830",0,0
"7127","UHGV-1539059",0,0
"7128","UHGV-1539496",0,0
"7129","UHGV-1539673",0,0
"7130","UHGV-1539719",0,0
"7131","UHGV-1539947",0,0
"7132","UHGV-1539998",0,0
"7133","UHGV-1540140",0,0
"7134","UHGV-1540219",0,0
"7135","UHGV-1540532",0,0
"7136","UHGV-1540725",0,0
"7137","UHGV-1540865",0,0
"7138","UHGV-1541045",0,0
"7139","UHGV-1541123",0,0
"7140","UHGV-1541180",0,0
"7141","UHGV-1541187",0,0
"7142","UHGV-1541192",0,0
"7143","UHGV-1541281",0,0
"7144","UHGV-1541389",0,0
"7145","UHGV-1541583",0,0
"7146","UHGV-1541592",0,0
"7147","UHGV-1541616",0,0
"7148","UHGV-1541723",0,0
"7149","UHGV-1541760",0,0
"7150","UHGV-1542126",0,0
"7151","UHGV-1542162",0,0
"7152","UHGV-1542268",0,0
"7153","UHGV-1542846",0,0
"7154","UHGV-1542941",0,0
"7155","UHGV-1542972",0,0
"7156","UHGV-1543350",0,0
"7157","UHGV-1543457",0,0
"7158","UHGV-1543505",0,0
"7159","UHGV-1543676",0,0
"7160","UHGV-1543722",0,0
"7161","UHGV-1543839",0,0
"7162","UHGV-1543957",0,0
"7163","UHGV-1544049",0,0
"7164","UHGV-1544232",0,0
"7165","UHGV-1544253",0,0
"7166","UHGV-1544461",0,0
"7167","UHGV-1544614",0,0
"7168","UHGV-1544809",0,0
"7169","UHGV-1544982",0,0
"7170","UHGV-1545116",0,0
"7171","UHGV-1546235",0,0
"7172","UHGV-1546393",0,0
"7173","UHGV-1546612",0,0
"7174","UHGV-1546616",0,0
"7175","UHGV-1547224",0,0
"7176","UHGV-1547863",0,0
"7177","UHGV-1547907",0,0
"7178","UHGV-1548341",0,0
"7179","UHGV-1548753",0,0
"7180","UHGV-1549922",0,0
"7181","UHGV-1552352",0,0
"7182","UHGV-1552411",0,0
"7183","UHGV-1553133",0,0
"7184","UHGV-1553326",0,0
"7185","UHGV-1553674",0,0
"7186","UHGV-1555914",0,0
"7187","UHGV-1556444",0,0
"7188","UHGV-1556876",0,0
"7189","UHGV-1556986",0,0
"7190","UHGV-1558311",0,0
"7191","UHGV-1558626",0,0
"7192","UHGV-1558924",0,0
"7193","UHGV-1559376",0,0
"7194","UHGV-1849521",0,0
"7195","UHGV-1849524",0,0
"7196","UHGV-1850722",0,0
"7197","UHGV-1850726",0,0
"7198","UHGV-1852309",0,0
"7199","UHGV-1853621",0,0
"7200","UHGV-1854010",0,0
"7201","UHGV-1854856",0,0
"7202","UHGV-1857316",0,0
"7203","UHGV-1857698",0,0
"7204","UHGV-1858166",0,0
"7205","UHGV-1858552",0,0
"7206","UHGV-1859364",0,0
"7207","UHGV-1862591",0,0
"7208","UHGV-1864285",0,0
"7209","UHGV-1864292",0,0
"7210","UHGV-1864760",0,0
"7211","UHGV-1864922",0,0
"7212","UHGV-1865279",0,0
"7213","UHGV-1866390",0,0
"7214","UHGV-1870126",0,0
"7215","UHGV-1870268",0,0
"7216","UHGV-1872273",0,0
"7217","UHGV-1872285",0,0
"7218","UHGV-1872921",0,0
"7219","UHGV-1874587",0,0
"7220","UHGV-1875425",0,0
"7221","UHGV-1876662",0,0
"7222","UHGV-1878186",0,0
"7223","UHGV-1878383",0,0
"7224","UHGV-1878719",0,0
"7225","UHGV-1881570",0,0
"7226","UHGV-1882294",0,0
"7227","UHGV-1883315",0,0
"7228","UHGV-1883317",0,0
"7229","UHGV-1886005",0,0
"7230","UHGV-1887268",0,0
"7231","UHGV-1887791",0,0
"7232","UHGV-1888286",0,0
"7233","UHGV-1888425",0,0
"7234","UHGV-1890225",0,0
"7235","UHGV-1891554",0,0
"7236","UHGV-1892229",0,0
"7237","UHGV-1897296",0,0
"7238","UHGV-1897747",1,1
"7239","UHGV-1898239",0,0
"7240","UHGV-1900474",0,0
"7241","UHGV-1905345",0,0
"7242","UHGV-1914466",0,0
"7243","UHGV-1916773",0,0
"7244","UHGV-1920321",0,0
"7245","UHGV-1920554",0,0
"7246","UHGV-1921546",0,0
"7247","UHGV-1921569",0,0
"7248","UHGV-1922781",0,0
"7249","UHGV-1923894",0,0
"7250","UHGV-1927682",0,0
"7251","UHGV-1931443",0,0
"7252","UHGV-1932879",0,0
"7253","UHGV-1936907",0,0
"7254","UHGV-1938083",0,0
"7255","UHGV-1938448",0,0
"7256","UHGV-1939608",0,0
"7257","UHGV-1939676",0,0
"7258","UHGV-1941049",0,0
"7259","UHGV-1941888",0,0
"7260","UHGV-1943184",0,0
"7261","UHGV-1943709",0,0
"7262","UHGV-1943758",0,0
"7263","UHGV-1944097",0,0
"7264","UHGV-1944448",0,0
"7265","UHGV-1944924",1,1
"7266","UHGV-1945748",0,0
"7267","UHGV-1946403",0,0
"7268","UHGV-1946616",0,0
"7269","UHGV-1947435",0,0
"7270","UHGV-1948074",0,0
"7271","UHGV-1948466",0,0
"7272","UHGV-1948508",0,0
"7273","UHGV-1948918",0,0
"7274","UHGV-1949412",0,0
"7275","UHGV-1949855",0,0
"7276","UHGV-1950888",0,0
"7277","UHGV-1954056",0,0
"7278","UHGV-1954164",0,0
"7279","UHGV-1954310",0,0
"7280","UHGV-1955042",0,0
"7281","UHGV-1959119",0,0
"7282","UHGV-1961240",0,0
"7283","UHGV-1963391",0,0
"7284","UHGV-1963497",0,0
"7285","UHGV-1964414",0,0
"7286","UHGV-1964690",0,0
"7287","UHGV-1965195",0,0
"7288","UHGV-1965706",0,0
"7289","UHGV-1966400",0,0
"7290","UHGV-1966908",0,0
"7291","UHGV-1967165",0,0
"7292","UHGV-1968322",0,0
"7293","UHGV-1969156",0,0
"7294","UHGV-1970342",0,0
"7295","UHGV-1970513",0,0
"7296","UHGV-1971121",0,0
"7297","UHGV-1971230",0,0
"7298","UHGV-1971900",0,0
"7299","UHGV-1972540",0,0
"7300","UHGV-1973776",0,0
"7301","UHGV-1974791",0,0
"7302","UHGV-1976660",0,0
"7303","UHGV-1976679",0,0
"7304","UHGV-1976685",0,0
"7305","UHGV-1977345",0,0
"7306","UHGV-1978116",0,0
"7307","UHGV-1978524",0,0
"7308","UHGV-1978766",0,0
"7309","UHGV-1980790",0,0
"7310","UHGV-1982522",0,0
"7311","UHGV-1984991",0,0
"7312","UHGV-1984999",0,0
"7313","UHGV-1985207",0,0
"7314","UHGV-1986120",0,0
"7315","UHGV-1987041",0,0
"7316","UHGV-1989401",0,0
"7317","UHGV-1991562",0,0
"7318","UHGV-1992294",0,0
"7319","UHGV-1992375",0,0
"7320","UHGV-1994304",0,0
"7321","UHGV-1994882",0,0
"7322","UHGV-1995143",0,0
"7323","UHGV-1997414",0,0
"7324","UHGV-1998590",0,0
"7325","UHGV-1999795",0,0
"7326","UHGV-2001024",0,0
"7327","UHGV-2001302",0,0
"7328","UHGV-2001404",0,0
"7329","UHGV-2002820",0,0
"7330","UHGV-2007258",0,0
"7331","UHGV-2008797",0,0
"7332","UHGV-2010620",0,0
"7333","UHGV-2010750",0,0
"7334","UHGV-2011586",0,0
"7335","UHGV-2012089",0,0
"7336","UHGV-2012192",0,0
"7337","UHGV-2012378",0,0
"7338","UHGV-2012409",0,0
"7339","UHGV-2012414",0,0
"7340","UHGV-2013610",0,0
"7341","UHGV-2014437",0,0
"7342","UHGV-2014851",0,0
"7343","UHGV-2015579",0,0
"7344","UHGV-2015656",0,0
"7345","UHGV-2015935",0,0
"7346","UHGV-2016404",0,0
"7347","UHGV-2016539",0,0
"7348","UHGV-2016705",0,0
"7349","UHGV-2016833",0,0
"7350","UHGV-2018266",0,0
"7351","UHGV-2018472",0,0
"7352","UHGV-2018826",0,0
"7353","UHGV-2019459",0,0
"7354","UHGV-2019691",0,0
"7355","UHGV-2019695",0,0
"7356","UHGV-2021567",0,0
"7357","UHGV-2021951",1,1
"7358","UHGV-2022419",0,0
"7359","UHGV-2022542",0,0
"7360","UHGV-2022546",0,0
"7361","UHGV-2022991",0,0
"7362","UHGV-2024003",0,0
"7363","UHGV-2024759",0,0
"7364","UHGV-2024911",0,0
"7365","UHGV-2025148",0,0
"7366","UHGV-2025635",0,0
"7367","UHGV-2025679",0,0
"7368","UHGV-2025915",0,0
"7369","UHGV-2025921",0,0
"7370","UHGV-2026211",0,0
"7371","UHGV-2026389",0,0
"7372","UHGV-2026656",0,0
"7373","UHGV-2027296",0,0
"7374","UHGV-2027463",0,0
"7375","UHGV-2027671",0,0
"7376","UHGV-2028043",0,0
"7377","UHGV-2028831",0,0
"7378","UHGV-2029004",0,0
"7379","UHGV-2029158",0,0
"7380","UHGV-2031115",0,0
"7381","UHGV-2031136",0,0
"7382","UHGV-2031278",0,0
"7383","UHGV-2031746",0,0
"7384","UHGV-2032582",0,0
"7385","UHGV-2032585",0,0
"7386","UHGV-2032957",0,0
"7387","UHGV-2032976",0,0
"7388","UHGV-2035372",0,0
"7389","UHGV-2035821",0,0
"7390","UHGV-2039170",0,0
"7391","UHGV-2040314",0,0
"7392","UHGV-2040872",0,0
"7393","UHGV-2040938",0,0
"7394","UHGV-2041015",0,0
"7395","UHGV-2041905",0,0
"7396","UHGV-2042140",0,0
"7397","UHGV-2043449",0,0
"7398","UHGV-2044769",0,0
"7399","UHGV-2044847",0,0
"7400","UHGV-2044913",0,0
"7401","UHGV-2046087",0,0
"7402","UHGV-2046432",0,0
"7403","UHGV-2047367",0,0
"7404","UHGV-2047436",0,0
"7405","UHGV-2047763",0,0
"7406","UHGV-2048465",0,0
"7407","UHGV-2048589",0,0
"7408","UHGV-2049895",0,0
"7409","UHGV-2056681",0,0
"7410","UHGV-2057241",0,0
"7411","UHGV-2057329",0,0
"7412","UHGV-2058056",0,0
"7413","UHGV-2058183",0,0
"7414","UHGV-2058757",0,0
"7415","UHGV-2061376",0,0
"7416","UHGV-2061465",0,0
"7417","UHGV-2062026",0,0
"7418","UHGV-2064326",0,0
"7419","UHGV-2065621",0,0
"7420","UHGV-2065882",0,0
"7421","UHGV-2066015",0,0
"7422","UHGV-2066940",0,0
"7423","UHGV-2067140",0,0
"7424","UHGV-2067550",0,0
"7425","UHGV-2067926",0,0
"7426","UHGV-2070337",0,0
"7427","UHGV-2070609",0,0
"7428","UHGV-2070976",0,0
"7429","UHGV-2072488",0,0
"7430","UHGV-2078539",0,0
"7431","UHGV-2079400",0,0
"7432","UHGV-2079709",0,0
"7433","UHGV-2080219",0,0
"7434","UHGV-2080799",0,0
"7435","UHGV-2081190",0,0
"7436","UHGV-2081414",0,0
"7437","UHGV-2081489",0,0
"7438","UHGV-2081594",0,0
"7439","UHGV-2081861",0,0
"7440","UHGV-2082472",0,0
"7441","UHGV-2083355",0,0
"7442","UHGV-2083438",0,0
"7443","UHGV-2084124",0,0
"7444","UHGV-2084205",0,0
"7445","UHGV-2084441",0,0
"7446","UHGV-2085049",0,0
"7447","UHGV-2085723",0,0
"7448","UHGV-2086405",0,0
"7449","UHGV-2086516",0,0
"7450","UHGV-2086980",0,0
"7451","UHGV-2087071",0,0
"7452","UHGV-2088274",0,0
"7453","UHGV-2088280",0,0
"7454","UHGV-2088790",0,0
"7455","UHGV-2089012",0,0
"7456","UHGV-2089219",0,0
"7457","UHGV-2089400",0,0
"7458","UHGV-2089688",0,0
"7459","UHGV-2090180",0,0
"7460","UHGV-2090705",0,0
"7461","UHGV-2090921",0,0
"7462","UHGV-2091589",0,0
"7463","UHGV-2092080",0,0
"7464","UHGV-2092288",0,0
"7465","UHGV-2092895",0,0
"7466","UHGV-2093647",0,0
"7467","UHGV-2094862",0,0
"7468","UHGV-2095145",0,0
"7469","UHGV-2095211",0,0
"7470","UHGV-2095734",0,0
"7471","UHGV-2096410",0,0
"7472","UHGV-2097054",0,0
"7473","UHGV-2098394",0,0
"7474","UHGV-2098639",0,0
"7475","UHGV-2098732",0,0
"7476","UHGV-2099138",0,0
"7477","UHGV-2100031",0,0
"7478","UHGV-2100376",0,0
"7479","UHGV-2100718",0,0
"7480","UHGV-2100990",0,0
"7481","UHGV-2101181",0,0
"7482","UHGV-2101295",0,0
"7483","UHGV-2101838",0,0
"7484","UHGV-2102370",0,0
"7485","UHGV-2102833",0,0
