"","spor_db_id","protein_id","spor_db_hit","spor_db_identity","spor_db_bitScore","spor_db_eVal","Protein.names","Gene.Names","data.set"
"53544","P52939","UHGV-2145781_66","P52939 SP0A_CLOIN Stage 0 sporulation protein A homolog OS=Clostridium innocuum OX=1522 GN=spo0A PE=3 SV=1",0.407,109,1.294e-26,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53545","P52939","UHGV-0212526_11","P52939 SP0A_CLOIN Stage 0 sporulation protein A homolog OS=Clostridium innocuum OX=1522 GN=spo0A PE=3 SV=1",0.347,61,1.92e-13,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53546","P52940","UHGV-0228154_14","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.364,72,5.043e-17,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53547","P52940","3300026041.a:Ga0207639_10007078_4","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.297,64,5.698e-13,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53548","P52940","3300037110.a:Ga0395724_000488_12","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.397,75,5.329e-18,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53549","P52940","UHGV-0152156_4","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.404,83,5.354e-21,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53550","P52940","3300037248.a:Ga0372958_0009351_3","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.351,79,3.344e-18,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53551","P52940","3300017959.a:Ga0187779_10000846_14","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.354,64,5.204e-13,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53552","P52940","3300037258.a:Ga0376646_0004670_9","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.362,66,5.49e-15,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53553","P52940","3300036824.a:Ga0376696_0020518_2","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.339,78,1.143e-17,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53554","P52940","3300041965.a:Ga0401702_29120109_8","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.366,76,2.815e-16,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53555","P52940","3300037523.a:Ga0392385_0000714_14","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.322,64,4.094e-13,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53556","P52940","3300037335.a:Ga0310751_0005620_3","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.329,61,2.468e-11,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53557","P52940","3300005985.a:Ga0081539_10002983_5","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.451,74,1.781e-16,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53558","P52940","3300005289.a:Ga0065704_10107975_5","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.359,68,3.118e-15,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53559","P52940","3300037201.a:Ga0395663_0012451_2","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.336,63,4.512e-13,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53560","P52940","UHGV-0183357_57","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.354,72,1.063e-16,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53561","P52940","3300036826.a:Ga0376034_0000342_7","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.282,68,2.451e-14,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53562","P52940","3300037843.a:Ga0427918_0001353_6","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.427,83,1.495e-20,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53563","P52940","UHGV-0004701_242","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.378,66,5.306e-15,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53564","P52940","UHGV-0295505_59","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.533,106,1.441e-28,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53565","P52940","UHGV-1490905_16","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.334,65,1.467e-14,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53566","P52940","3300041965.a:Ga0401702_14984824_5","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.296,60,1.456e-11,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53567","P52940","3300041967.a:Ga0401704_12916581_32","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.395,85,1.116e-18,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53568","P52940","3300010375.a:Ga0105239_10004989_21","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.345,76,5.301e-17,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53569","P52940","3300026089.a:Ga0207648_10003894_7","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.428,70,1.994e-16,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53570","P52940","3300039408.a:Ga0435667_0000218_17","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.326,65,1.989e-13,"Stage 0 sporulation protein A homolog","spo0A","GSV"
"53571","P52940","UHGV-0348927_20","P52940 SP0A_CLOPA Stage 0 sporulation protein A homolog OS=Clostridium pasteurianum OX=1501 GN=spo0A PE=3 SV=1",0.445,92,3.989e-24,"Stage 0 sporulation protein A homolog","spo0A","UHGV"
"53572","P52941","UHGV-0188199_54","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.448,91,3.1e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53573","P52941","UHGV-1450542_29","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.524,105,2.062e-28,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53574","P52941","3300041965.a:Ga0401702_05145149_4","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.415,89,2.779e-22,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53575","P52941","UHGV-0165891_49","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.492,99,1.902e-26,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53576","P52941","UHGV-1369497_21","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53577","P52941","UHGV-1379602_11","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53578","P52941","UHGV-0173849_16","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.436,90,3.424e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53579","P52941","UHGV-0097378_49","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.53,111,2.481e-30,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53580","P52941","UHGV-0182590_57","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.431,89,8.47e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53581","P52941","3300005985.a:Ga0081539_10002203_4","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.325,65,1.899e-14,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53582","P52941","UHGV-0024447_37","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.539,113,3.73e-31,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53583","P52941","UHGV-0162456_7","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.507,105,2.951e-28,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53584","P52941","UHGV-0327203_63","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.511,106,1.051e-28,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53585","P52941","UHGV-2132263_51","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.507,105,2.71e-28,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53586","P52941","UHGV-0226305_93","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53587","P52941","UHGV-0029600_57","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.419,85,1.41e-21,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53588","P52941","UHGV-0310066_8","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53589","P52941","UHGV-1376427_35","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.511,106,1.051e-28,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53590","P52941","UHGV-0386954_8","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.518,108,2.972e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53591","P52941","UHGV-1401197_32","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53592","P52941","UHGV-1381516_28","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.436,90,4.388e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53593","P52941","3300041965.a:Ga0401702_03411314_3","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.305,61,5.044e-12,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53594","P52941","UHGV-1947511_21","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.425,86,9.54e-22,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53595","P52941","UHGV-0025644_81","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.504,104,5.097e-28,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53596","P52941","UHGV-1382267_18","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.425,87,3.255e-22,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53597","P52941","3300037170.a:Ga0395638_028148_3","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.322,64,4.063e-14,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53598","P52941","3300005445.a:Ga0070708_100000366_8","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.338,70,4.25e-15,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53599","P52941","3300005290.a:Ga0065712_10078469_4","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.323,63,7.908e-14,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53600","P52941","UHGV-0039439_59","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.516,107,4.254e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53601","P52941","UHGV-1456180_14","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.431,89,8.47e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53602","P52941","UHGV-1374107_41","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53603","P52941","UHGV-0004009_58","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.533,111,1.377e-30,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53604","P52941","UHGV-1468758_48","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.516,107,4.439e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53605","P52941","3300005467.a:Ga0070706_100001089_11","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.318,63,1.041e-12,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53606","P52941","3300005546.a:Ga0070696_100005103_7","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.316,63,1.263e-12,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53607","P52941","UHGV-0034002_54","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.431,89,8.47e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53608","P52941","UHGV-0375258_51","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.51,106,1.441e-28,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53609","P52941","UHGV-0043066_14","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.421,90,2.394e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53610","P52941","UHGV-1307033_48","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.43,88,1.162e-22,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53611","P52941","3300038456.a:Ga0436654_079473_4","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.322,64,4.063e-14,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53612","P52941","UHGV-1375658_48","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.437,90,3.201e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53613","P52941","UHGV-0646052_35","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53614","P52941","3300037049.a:Ga0334846_000185_11","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.301,61,3.948e-13,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53615","P52941","UHGV-1289717_42","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53616","P52941","UHGV-1363977_91","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.511,106,1.051e-28,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53617","P52941","3300039444.a:Ga0415150_0014127_9","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.324,66,1.225e-13,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53618","P52941","UHGV-2088280_34","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53619","P52941","3300036835.a:Ga0376027_0002217_8","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.311,60,6.41e-13,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53620","P52941","3300036835.a:Ga0376027_0000677_27","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.378,72,4.663e-17,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53621","P52941","UHGV-1413220_45","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.439,91,2.534e-23,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53622","P52941","3300041967.a:Ga0401704_16819965_6","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.268,64,1.066e-12,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","GSV"
"53623","P52941","UHGV-2160142_38","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.533,111,1.377e-30,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53624","P52941","UHGV-0026031_5","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
"53625","P52941","UHGV-0236447_83","P52941 SP0A_MOOTA Stage 0 sporulation protein A homolog OS=Moorella thermoacetica (strain ATCC 39073 / JCM 9320) OX=264732 GN=spo0A PE=3 SV=2",0.519,108,2.167e-29,"Stage 0 sporulation protein A homolog","spo0A Moth_1505","UHGV"
