Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
Shkoporov_2019_SRR9161499_NODE_75_length_13728_cov_8.474877	13728	40.97465034965035	Caudovirales	Low-quality	CAG-382	virulent	cluster_227092	subcluster_285750
Shkoporov_2019_SRR9161500_NODE_104_length_45872_cov_52.151407	45872	53.20238925706313	Caudovirales	Medium-quality	Alistipes shahii	temperate	cluster_83035	subcluster_104277
Shkoporov_2019_SRR9161500_NODE_120_length_41829_cov_729.799756	41829	52.25561213512157	Caudovirales	Complete	Faecalibacterium prausnitzii	temperate	cluster_15074	subcluster_18739
Shkoporov_2019_SRR9161500_NODE_124_length_41446_cov_89.944263	41446	47.26149688751629	Caudovirales	High-quality	Ruminococcus callidus	virulent	cluster_9440	subcluster_11722
Shkoporov_2019_SRR9161500_NODE_1264_length_7547_cov_16.649626	7547	46.52179674042666		Not-determined	Bacteroidaceae	virulent	cluster_39464	subcluster_49582
Shkoporov_2019_SRR9161500_NODE_1294_length_7418_cov_7.724161	7418	38.50094365057967	Caudovirales	Low-quality	Eubacterium hallii	virulent	cluster_27764	subcluster_34887
Shkoporov_2019_SRR9161500_NODE_136_length_38265_cov_37.752552	38265	53.69920292695674	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	virulent	cluster_266680	subcluster_334730
Shkoporov_2019_SRR9161500_NODE_139_length_38028_cov_61.455403	38028	36.39160618491638	Caudovirales	Complete	Lachnospiraceae	temperate	cluster_257848	subcluster_323645
Shkoporov_2019_SRR9161500_NODE_13_length_151464_cov_141.045050	151464	39.76720540854593	Caudovirales	High-quality	CAG-552	temperate	cluster_27942	subcluster_35078
Shkoporov_2019_SRR9161500_NODE_140_length_38013_cov_125.684730	38013	35.75355799331808	Caudovirales	High-quality	Lachnospiraceae	virulent	cluster_33812	subcluster_42454
Shkoporov_2019_SRR9161500_NODE_142_length_37728_cov_15.036339	37728	57.81117472434266	Caudovirales	Medium-quality	Oscillospiraceae	temperate	cluster_3549	subcluster_4441
Shkoporov_2019_SRR9161500_NODE_1456_length_6742_cov_8.242859	6742	44.48234945120142		Not-determined	Ruminococcaceae	virulent	cluster_275051	subcluster_345396
Shkoporov_2019_SRR9161500_NODE_152_length_36294_cov_521.656834	36294	60.85027828291177	Caudovirales	High-quality	Ruminococcaceae	temperate	cluster_249605	subcluster_313575
Shkoporov_2019_SRR9161500_NODE_1783_length_5837_cov_9.053096	5837	44.32071269487751		Low-quality	Dorea formicigenerans	virulent	cluster_150707	subcluster_189885
Shkoporov_2019_SRR9161500_NODE_1806_length_5791_cov_349.369770	5791	31.272664479364533	Microviridae	Complete	Lachnospiraceae bacterium	virulent	cluster_250762	subcluster_315125
Shkoporov_2019_SRR9161500_NODE_1926_length_5524_cov_6.471567	5524	44.18899348298335		Not-determined	Ruminococcaceae	virulent	cluster_233327	subcluster_293661
Shkoporov_2019_SRR9161500_NODE_198_length_30356_cov_190.582423	30356	56.84213993938595	Caudovirales	Medium-quality	Ruminococcaceae	temperate	cluster_230898	subcluster_290621
Shkoporov_2019_SRR9161500_NODE_2007_length_5345_cov_7.808129	5345	57.56782039289055		Not-determined	Pantoea agglomerans	virulent	cluster_84854	subcluster_106793
Shkoporov_2019_SRR9161500_NODE_2024_length_5314_cov_12.320403	5314	50.71509220925856	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_231170	subcluster_290935
Shkoporov_2019_SRR9161500_NODE_2036_length_5283_cov_19.073833	5283	26.7272383115654	Caudovirales	Not-determined	CAG-302	virulent	cluster_213452	subcluster_268736
Shkoporov_2019_SRR9161500_NODE_2055_length_5254_cov_7.056165	5254	63.17091739626951		Not-determined	Rikenellaceae	virulent	cluster_207653	subcluster_261326
Shkoporov_2019_SRR9161500_NODE_2126_length_5128_cov_8.595506	5128	29.797191887675503	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_248646	subcluster_312323
Shkoporov_2019_SRR9161500_NODE_349_length_19098_cov_10.187838	19098	47.89506754633993	Caudovirales	Medium-quality	Clostridium phoceensis	virulent	cluster_89776	subcluster_113171
Shkoporov_2019_SRR9161500_NODE_376_length_18315_cov_27.503231	18315	36.259896259896266	Caudovirales	High-quality	Blautia wexlerae	virulent	cluster_69640	subcluster_87909
Shkoporov_2019_SRR9161500_NODE_404_length_17139_cov_18.620932	17139	34.33689246747185		High-quality	Coprococcus catus	virulent	cluster_100011	subcluster_126054
Shkoporov_2019_SRR9161500_NODE_416_length_16824_cov_25.729680	16824	49.780076081787925	Caudovirales	High-quality	Clostridium phoceensis	temperate	cluster_53047	subcluster_66792
Shkoporov_2019_SRR9161500_NODE_422_length_16685_cov_14.620746	16685	41.39047048246928	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_160680	subcluster_202241
Shkoporov_2019_SRR9161500_NODE_449_length_16216_cov_31.979657	16216	54.09472126295017		Medium-quality	Aeromonas veronii	virulent	cluster_89862	subcluster_113264
Shkoporov_2019_SRR9161500_NODE_596_length_13092_cov_30.447189	13092	49.297280782157046		Complete	CAG-74	virulent	cluster_236850	subcluster_297874
Shkoporov_2019_SRR9161500_NODE_606_length_12919_cov_3249.471393	12919	45.64594782877931	Microviridae	High-quality	Enterococcus faecalis	virulent	cluster_28220	subcluster_35510
Shkoporov_2019_SRR9161500_NODE_63_length_62366_cov_112.303478	62366	42.856684732065546		Complete	Pasteurellaceae	virulent	cluster_16006	subcluster_20073
Shkoporov_2019_SRR9161500_NODE_876_length_10012_cov_10.443507	10012	52.02756691969637	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_142414	subcluster_179354
Shkoporov_2019_SRR9161500_NODE_923_length_9662_cov_9.342146	9662	31.90850755537156	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_227093	subcluster_285751
Shkoporov_2019_SRR9161500_NODE_980_length_9271_cov_18.044488	9271	63.82267285082516	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_126255	subcluster_158971
Shkoporov_2019_SRR9161501_NODE_1023_length_13743_cov_23.420295	13743	35.2906934439351	Caudovirales	Low-quality	Rikenellaceae	virulent	cluster_15075	subcluster_18740
Shkoporov_2019_SRR9161501_NODE_1583_length_10034_cov_24.514280	10034	45.65477376918477		Not-determined	Bacteroidaceae	virulent	cluster_9441	subcluster_11723
Shkoporov_2019_SRR9161501_NODE_208_length_40843_cov_13.027189	40843	46.86482383762212	Caudovirales	Complete	Lachnospiraceae	temperate	cluster_39465	subcluster_49583
Shkoporov_2019_SRR9161501_NODE_2181_length_8050_cov_32.890932	8050	45.82608695652174		Low-quality	Bacteroides uniformis	virulent	cluster_27765	subcluster_34888
Shkoporov_2019_SRR9161501_NODE_2190_length_8031_cov_28.670135	8031	27.69269082306064	Caudovirales	Not-determined	Catenibacterium mitsuokai	virulent	cluster_266681	subcluster_334731
Shkoporov_2019_SRR9161501_NODE_224_length_39161_cov_24.392165	39161	52.996603763948826	Caudovirales	Low-quality	Alistipes shahii	virulent	cluster_257849	subcluster_323646
Shkoporov_2019_SRR9161501_NODE_232_length_38606_cov_27.455267	38606	58.81210174584262	Caudovirales	Complete	Bifidobacteriaceae	temperate	cluster_27943	subcluster_35079
Shkoporov_2019_SRR9161501_NODE_234_length_38546_cov_23.679795	38546	53.51009183832304	Caudovirales	Low-quality	Alistipes shahii	virulent	cluster_33813	subcluster_42455
Shkoporov_2019_SRR9161501_NODE_263_length_35940_cov_26.781413	35940	53.4028937117418	Caudovirales	High-quality	Ruminococcaceae	virulent	cluster_3550	subcluster_4442
Shkoporov_2019_SRR9161501_NODE_265_length_35797_cov_27.329416	35797	29.427046959242396	Caudovirales	Low-quality	Bacteroides xylanisolvens	virulent	cluster_275052	subcluster_345397
Shkoporov_2019_SRR9161501_NODE_2758_length_6824_cov_15.977101	6824	42.27725674091442		Not-determined	Bacteroidaceae	virulent	cluster_249606	subcluster_313576
Shkoporov_2019_SRR9161501_NODE_3191_length_6171_cov_9.661216	6171	57.705396208070006	Caudovirales	Low-quality	Ruminococcaceae	temperate	cluster_150708	subcluster_189887
Shkoporov_2019_SRR9161501_NODE_3302_length_6017_cov_26.376384	6017	44.88947980721289		Not-determined	Bacteroidaceae	virulent	cluster_250763	subcluster_315126
Shkoporov_2019_SRR9161501_NODE_3412_length_5872_cov_17.989857	5872	34.298365122615806	Caudovirales	Not-determined	Agathobacter rectalis	temperate	cluster_233328	subcluster_293662
Shkoporov_2019_SRR9161501_NODE_3446_length_5826_cov_374.691735	5826	53.43288705801579		Not-determined	Bacteroides fragilis	virulent	cluster_230899	subcluster_290622
Shkoporov_2019_SRR9161501_NODE_3582_length_5659_cov_7.330121	5659	53.86110620250928		Not-determined	Acutalibacteraceae	temperate	cluster_84855	subcluster_106794
Shkoporov_2019_SRR9161501_NODE_3681_length_5537_cov_26.592302	5537	36.77081452049846	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_231171	subcluster_290936
Shkoporov_2019_SRR9161501_NODE_3754_length_5471_cov_20.008309	5471	35.42314019374886	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_213453	subcluster_268737
Shkoporov_2019_SRR9161501_NODE_3844_length_5390_cov_16.832052	5390	41.61410018552876		Not-determined	Lachnospiraceae	virulent	cluster_207654	subcluster_261327
Shkoporov_2019_SRR9161501_NODE_3870_length_5359_cov_105.499057	5359	41.70554207874604		Not-determined	Marinifilaceae	virulent	cluster_248647	subcluster_312324
Shkoporov_2019_SRR9161501_NODE_3_length_246266_cov_26.962362	246266	29.33413463490697	Caudovirales	Medium-quality	Ruminococcus bicirculans	virulent	cluster_89777	subcluster_113172
Shkoporov_2019_SRR9161501_NODE_4170_length_5081_cov_59.393951	5081	39.4410549104507	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_69641	subcluster_87910
Shkoporov_2019_SRR9161501_NODE_553_length_21561_cov_15.550358	21561	53.749826074857374	Caudovirales	Medium-quality	Enterobacter cloacae	virulent	cluster_100012	subcluster_126055
Shkoporov_2019_SRR9161501_NODE_641_length_19626_cov_15.806448	19626	44.114949556710485	Caudovirales	Low-quality	Parabacteroides merdae	virulent	cluster_53048	subcluster_66793
Shkoporov_2019_SRR9161501_NODE_774_length_17008_cov_26.476081	17008	39.769520225776105	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_160681	subcluster_202242
Shkoporov_2019_SRR9161501_NODE_788_length_16800_cov_15.863362	16800	49.26785714285714	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_89863	subcluster_113265
Shkoporov_2019_SRR9161501_NODE_87_length_66513_cov_28.894791	66513	29.42732999563995	Caudovirales	Low-quality	Parabacteroides merdae	virulent	cluster_236851	subcluster_297875
Shkoporov_2019_SRR9161502_NODE_1014_length_24103_cov_15.654774	24103	40.86628220553458	Caudovirales	Medium-quality	Lachnospiraceae	virulent	cluster_28221	subcluster_35511
Shkoporov_2019_SRR9161502_NODE_1082_length_22940_cov_11.359974	22940	60.01307759372276	Caudovirales	Medium-quality	Flavonifractor plautii	temperate	cluster_16007	subcluster_20074
Shkoporov_2019_SRR9161502_NODE_1111_length_22679_cov_23.910228	22679	28.73583491335597	Caudovirales	Medium-quality	CAG-508	temperate	cluster_121915	subcluster_153597
Shkoporov_2019_SRR9161502_NODE_1157_length_22002_cov_11.300087	22002	39.23734205981275	Caudovirales	Low-quality	Moraxella catarrhalis	virulent	cluster_227094	subcluster_285753
Shkoporov_2019_SRR9161502_NODE_115_length_96073_cov_49.119280	96073	38.35416818460962	Caudovirales	High-quality	P3	virulent	cluster_126256	subcluster_158973
Shkoporov_2019_SRR9161502_NODE_1164_length_21945_cov_10.943170	21945	37.12918660287081	Caudovirales	Not-determined	Lawsonia intracellularis	virulent	cluster_15076	subcluster_18741
Shkoporov_2019_SRR9161502_NODE_1166_length_21916_cov_20.579113	21916	47.46304070085783	Caudovirales	Low-quality	Alistipes shahii	virulent	cluster_9442	subcluster_11724
Shkoporov_2019_SRR9161502_NODE_1179_length_21691_cov_10.759336	21691	36.55894149647319	Caudovirales	Not-determined	Bacteroides xylanisolvens	virulent	cluster_39466	subcluster_49584
Shkoporov_2019_SRR9161502_NODE_1348_length_19850_cov_11.388229	19850	53.13853904282115	Caudovirales	Low-quality	Pseudomonas aeruginosa	virulent	cluster_27766	subcluster_34889
Shkoporov_2019_SRR9161502_NODE_1513_length_18334_cov_13.308496	18334	35.120541071233774	Caudovirales	Not-determined	Acutalibacteraceae	virulent	cluster_266682	subcluster_334732
Shkoporov_2019_SRR9161502_NODE_1532_length_18144_cov_13.617171	18144	44.41688712522046	Caudovirales	Low-quality	CAG-74	virulent	cluster_257850	subcluster_323647
Shkoporov_2019_SRR9161502_NODE_1619_length_17516_cov_14.291392	17516	42.1899977163736	Caudovirales	Low-quality	UBA11471	virulent	cluster_27944	subcluster_35080
Shkoporov_2019_SRR9161502_NODE_1645_length_17268_cov_14.343694	17268	30.6636553161918	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_224663	subcluster_282809
Shkoporov_2019_SRR9161502_NODE_1656_length_17182_cov_7.272610	17182	38.48213246420673	Caudovirales	Not-determined	Ruminococcaceae	virulent	cluster_3551	subcluster_4443
Shkoporov_2019_SRR9161502_NODE_1704_length_16849_cov_11.447124	16849	38.03193067837854	Caudovirales	Low-quality	Ruminococcus faecis	virulent	cluster_275053	subcluster_345398
Shkoporov_2019_SRR9161502_NODE_1743_length_16593_cov_17.487967	16593	57.79545591514494	Caudovirales	Medium-quality	Ruminococcaceae	temperate	cluster_249607	subcluster_313578
Shkoporov_2019_SRR9161502_NODE_1753_length_16539_cov_18.051565	16539	61.66031803615696	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_150709	subcluster_189888
Shkoporov_2019_SRR9161502_NODE_1780_length_16355_cov_10.372331	16355	37.84775298073984	Caudovirales	Low-quality	Blautia obeum	virulent	cluster_250764	subcluster_315127
Shkoporov_2019_SRR9161502_NODE_1783_length_16319_cov_9.191835	16319	38.60530669771432	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_233329	subcluster_293663
Shkoporov_2019_SRR9161502_NODE_1810_length_16111_cov_12.019806	16111	34.44851343802371	Caudovirales	Not-determined	Acutalibacteraceae	virulent	cluster_230900	subcluster_290623
Shkoporov_2019_SRR9161502_NODE_1948_length_15286_cov_11.988510	15286	36.15726808844694	NCLDV	Not-determined	Acutalibacteraceae	virulent	cluster_111888	subcluster_141105
Shkoporov_2019_SRR9161502_NODE_2024_length_14872_cov_8.565837	14872	29.02097902097902	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_231172	subcluster_290937
Shkoporov_2019_SRR9161502_NODE_2029_length_14853_cov_10.566495	14853	34.14798357234229	Caudovirales	Low-quality	Acutalibacteraceae	virulent	cluster_213454	subcluster_268738
Shkoporov_2019_SRR9161502_NODE_2143_length_14261_cov_10.255103	14261	36.66643292896711	Caudovirales	Not-determined	Acutalibacteraceae	virulent	cluster_207655	subcluster_261328
Shkoporov_2019_SRR9161502_NODE_2245_length_13777_cov_9.050138	13777	44.43637947303477	Caudovirales	Low-quality	Roseburia intestinalis	virulent	cluster_248648	subcluster_312325
Shkoporov_2019_SRR9161502_NODE_2263_length_13656_cov_12.437909	13656	41.81312243702402		High-quality	Salmonella enterica	virulent	cluster_269877	subcluster_338681
Shkoporov_2019_SRR9161502_NODE_2360_length_13294_cov_10.469295	13294	37.28749811945239		Not-determined	Lawsonia intracellularis	virulent	cluster_69642	subcluster_87911
Shkoporov_2019_SRR9161502_NODE_2402_length_13109_cov_11.087636	13109	33.12991074834083	Caudovirales	Not-determined	CAG-449	virulent	cluster_100013	subcluster_126056
Shkoporov_2019_SRR9161502_NODE_267_length_54921_cov_19.093519	54921	37.79610713570401	Caudovirales	Complete	Lachnospiraceae	temperate	cluster_53049	subcluster_66794
Shkoporov_2019_SRR9161502_NODE_2699_length_11892_cov_10.769283	11892	51.64816683484696		Not-determined	Salmonella enterica	virulent	cluster_160682	subcluster_202243
Shkoporov_2019_SRR9161502_NODE_2752_length_11726_cov_11.156113	11726	36.62800614020127	Caudovirales	Not-determined	Parabacteroides merdae	virulent	cluster_89864	subcluster_113266
Shkoporov_2019_SRR9161502_NODE_278_length_53978_cov_27.477422	53978	39.88291526177331	Caudovirales	Medium-quality	Hungatella hathewayi	virulent	cluster_236852	subcluster_297876
Shkoporov_2019_SRR9161502_NODE_2813_length_11513_cov_11.788096	11513	35.78563363154695	Caudovirales	Not-determined	Acutalibacteraceae	virulent	cluster_28222	subcluster_35512
Shkoporov_2019_SRR9161502_NODE_2825_length_11463_cov_12.439867	11463	39.937189217482334	Caudovirales	Low-quality	Acutalibacteraceae	virulent	cluster_16008	subcluster_20075
Shkoporov_2019_SRR9161502_NODE_2864_length_11357_cov_11.942577	11357	54.30131196618826		Not-determined	CAG-552	virulent	cluster_142415	subcluster_179355
Shkoporov_2019_SRR9161502_NODE_2930_length_11178_cov_12.570260	11178	43.94346036858114	Caudovirales	Low-quality	Bacillus cereus	virulent	cluster_227095	subcluster_285754
Shkoporov_2019_SRR9161502_NODE_2938_length_11138_cov_207.443382	11138	37.52917938588616		Low-quality	Lachnospira eligens	virulent	cluster_163057	subcluster_205188
Shkoporov_2019_SRR9161502_NODE_2941_length_11128_cov_22.723777	11128	33.59094176851186		Low-quality	Lachnospira eligens	temperate	cluster_272970	subcluster_342909
Shkoporov_2019_SRR9161502_NODE_2961_length_11087_cov_10.595268	11087	54.2437088482006		Not-determined	UBA932	virulent	cluster_9443	subcluster_11725
Shkoporov_2019_SRR9161502_NODE_310_length_51204_cov_113.314297	51204	57.51113194281696	Caudovirales	High-quality	Flavonifractor plautii	temperate	cluster_39467	subcluster_49585
Shkoporov_2019_SRR9161502_NODE_3157_length_10586_cov_42.349255	10586	39.259399206499154	Caudovirales	Low-quality	Leptospira noguchii	virulent	cluster_27767	subcluster_34890
Shkoporov_2019_SRR9161502_NODE_3202_length_10444_cov_11.433920	10444	33.454615090003834	Caudovirales	Low-quality	Acutalibacteraceae	virulent	cluster_266683	subcluster_334733
Shkoporov_2019_SRR9161502_NODE_3261_length_10295_cov_9.970801	10295	51.053909664885865	Caudovirales	Low-quality	Coriobacteriaceae	virulent	cluster_257851	subcluster_323648
Shkoporov_2019_SRR9161502_NODE_3350_length_10096_cov_12.920825	10096	47.50396196513471		Not-determined	Lachnospiraceae	virulent	cluster_27945	subcluster_35081
Shkoporov_2019_SRR9161502_NODE_341_length_48230_cov_40.071469	48230	55.84698320547378	Caudovirales	Medium-quality	Bifidobacteriaceae	virulent	cluster_224664	subcluster_282810
Shkoporov_2019_SRR9161502_NODE_3425_length_9900_cov_11.521178	9900	48.14141414141414	Caudovirales	Low-quality	Salmonella enterica	temperate	cluster_3552	subcluster_4444
Shkoporov_2019_SRR9161502_NODE_3443_length_9865_cov_12.294597	9865	36.21895590471363	Caudovirales	Low-quality	Acutalibacteraceae	virulent	cluster_275054	subcluster_345399
